task_id,timestamp,task_type,amount,deadline_hours,is_recurring,time_of_day,day_of_week,intervention_label,_generating_rule
synth_00901,2026-02-15T08:00:00,appointment,0.0,94.2,0,8,3,0,non_financial_low_risk
synth_00902,2026-02-15T07:00:00,appointment,0.0,45.2,0,7,3,0,non_financial_low_risk
synth_00903,2026-02-15T21:00:00,appointment,0.0,53.0,0,21,5,0,non_financial_low_risk
synth_00904,2026-02-15T10:00:00,appointment,0.0,45.6,0,10,4,0,non_financial_low_risk
synth_00905,2026-02-15T15:00:00,appointment,0.0,34.5,0,15,4,0,non_financial_low_risk
synth_00906,2026-02-15T23:00:00,bill_payment,98.26,123.0,0,23,6,0,low_amount
synth_00907,2026-02-15T23:00:00,bill_payment,139.64,2.5,0,23,4,0,deadline_override
synth_00908,2026-02-15T02:00:00,appointment,0.0,6.5,0,2,6,0,non_financial_low_risk
synth_00909,2026-02-15T19:00:00,bill_payment,200.64,14.3,0,19,1,0,low_amount
synth_00910,2026-02-15T11:00:00,paperwork,0.0,51.7,0,11,6,0,non_financial_low_risk
synth_00911,2026-02-15T05:00:00,paperwork,0.0,12.9,0,5,6,0,non_financial_low_risk
synth_00912,2026-02-15T13:00:00,bill_payment,408.03,87.3,0,13,6,0,low_amount
synth_00913,2026-02-15T05:00:00,appointment,0.0,62.1,0,5,1,0,non_financial_low_risk
synth_00914,2026-02-15T08:00:00,paperwork,0.0,2.7,0,8,6,0,non_financial_low_risk
synth_00915,2026-02-15T17:00:00,bill_payment,130.37,31.0,0,17,1,0,low_amount
synth_00916,2026-02-15T04:00:00,paperwork,0.0,30.9,0,4,4,0,non_financial_low_risk
synth_00917,2026-02-15T21:00:00,bill_payment,640.78,54.5,0,21,0,0,low_amount
synth_00918,2026-02-15T13:00:00,appointment,0.0,21.0,0,13,4,0,non_financial_low_risk
synth_00919,2026-02-15T08:00:00,reminder,0.0,19.6,0,8,6,0,non_financial_low_risk
synth_00920,2026-02-16T21:00:00,appointment,0.0,23.8,0,21,5,0,non_financial_low_risk
synth_00921,2026-02-16T16:00:00,appointment,0.0,70.6,0,16,2,0,non_financial_low_risk
synth_00922,2026-02-16T00:00:00,reminder,0.0,18.0,0,0,5,1,non_financial_low_risk
synth_00923,2026-02-16T23:00:00,bill_payment,104.29,55.5,0,23,2,0,low_amount
synth_00924,2026-02-16T06:00:00,bill_payment,188.46,43.3,0,6,4,0,low_amount
synth_00925,2026-02-16T19:00:00,paperwork,0.0,6.1,0,19,1,0,non_financial_low_risk
synth_00926,2026-02-16T05:00:00,paperwork,0.0,50.1,0,5,0,0,non_financial_low_risk
synth_00927,2026-02-16T08:00:00,bill_payment,55.86,48.9,0,8,6,0,low_amount
synth_00928,2026-02-16T10:00:00,reminder,0.0,70.5,0,10,2,0,non_financial_low_risk
synth_00929,2026-02-16T08:00:00,bill_payment,346.28,19.4,1,8,1,0,recurring_suppressed
synth_00930,2026-02-16T19:00:00,appointment,0.0,126.7,0,19,3,0,non_financial_low_risk
synth_00931,2026-02-16T13:00:00,appointment,0.0,7.5,0,13,1,0,non_financial_low_risk
synth_00932,2026-02-16T23:00:00,bill_payment,127.9,1.7,1,23,2,1,deadline_override
synth_00933,2026-02-16T12:00:00,bill_payment,146.57,0.0,1,12,2,1,deadline_override
synth_00934,2026-02-16T23:00:00,bill_payment,821.15,31.2,0,23,6,1,high_amount
synth_00935,2026-02-16T03:00:00,bill_payment,64.04,56.1,0,3,4,0,low_amount
synth_00936,2026-02-16T09:00:00,reminder,0.0,19.5,0,9,3,0,non_financial_low_risk
synth_00937,2026-02-16T11:00:00,reminder,0.0,50.0,0,11,4,0,non_financial_low_risk
synth_00938,2026-02-16T21:00:00,bill_payment,90.25,38.8,0,21,1,0,low_amount
synth_00939,2026-02-16T01:00:00,bill_payment,118.88,27.7,1,1,1,1,recurring_suppressed
synth_00940,2026-02-17T12:00:00,reminder,0.0,13.1,0,12,0,0,non_financial_low_risk
synth_00941,2026-02-17T14:00:00,appointment,0.0,33.2,0,14,0,1,non_financial_low_risk
synth_00942,2026-02-17T04:00:00,bill_payment,265.85,54.4,0,4,5,0,low_amount
synth_00943,2026-02-17T04:00:00,reminder,0.0,1.8,0,4,3,1,non_financial_but_imminent
synth_00944,2026-02-17T01:00:00,appointment,0.0,120.1,0,1,1,0,non_financial_low_risk
synth_00945,2026-02-17T18:00:00,bill_payment,25.47,29.2,1,18,0,0,recurring_suppressed
synth_00946,2026-02-17T13:00:00,bill_payment,144.48,12.0,0,13,2,0,low_amount
synth_00947,2026-02-17T10:00:00,reminder,0.0,54.5,0,10,0,0,non_financial_low_risk
synth_00948,2026-02-17T06:00:00,appointment,0.0,7.1,0,6,6,1,non_financial_low_risk
synth_00949,2026-02-17T11:00:00,bill_payment,47.7,68.0,1,11,4,0,recurring_suppressed
synth_00950,2026-02-17T12:00:00,bill_payment,177.42,75.2,0,12,6,0,low_amount
synth_00951,2026-02-17T00:00:00,reminder,0.0,4.0,0,0,1,0,non_financial_low_risk
synth_00952,2026-02-17T09:00:00,paperwork,0.0,43.2,0,9,3,0,non_financial_low_risk
synth_00953,2026-02-17T04:00:00,paperwork,0.0,31.0,0,4,1,0,non_financial_low_risk
synth_00954,2026-02-17T19:00:00,bill_payment,131.24,9.2,0,19,1,0,low_amount
synth_00955,2026-02-17T09:00:00,appointment,0.0,4.4,0,9,2,0,non_financial_low_risk
synth_00956,2026-02-17T16:00:00,appointment,0.0,10.2,0,16,0,0,non_financial_low_risk
synth_00957,2026-02-17T16:00:00,reminder,0.0,207.7,0,16,1,0,non_financial_low_risk
synth_00958,2026-02-17T01:00:00,appointment,0.0,11.2,0,1,1,0,non_financial_low_risk
synth_00959,2026-02-17T11:00:00,bill_payment,147.59,122.9,1,11,2,0,recurring_suppressed
synth_00960,2026-02-18T01:00:00,bill_payment,1102.7,29.0,1,1,4,0,recurring_suppressed
synth_00961,2026-02-18T03:00:00,paperwork,0.0,31.9,0,3,0,0,non_financial_low_risk
synth_00962,2026-02-18T10:00:00,paperwork,0.0,43.1,0,10,3,0,non_financial_low_risk
synth_00963,2026-02-18T03:00:00,appointment,0.0,18.9,0,3,2,0,non_financial_low_risk
synth_00964,2026-02-18T18:00:00,bill_payment,120.76,106.5,1,18,3,0,recurring_suppressed
synth_00965,2026-02-18T14:00:00,bill_payment,37.66,9.4,0,14,5,0,low_amount
synth_00966,2026-02-18T08:00:00,bill_payment,77.14,1.6,0,8,1,1,deadline_override
synth_00967,2026-02-18T10:00:00,appointment,0.0,26.0,0,10,1,0,non_financial_low_risk
synth_00968,2026-02-18T20:00:00,appointment,0.0,74.8,0,20,4,0,non_financial_low_risk
synth_00969,2026-02-18T07:00:00,appointment,0.0,38.6,0,7,0,0,non_financial_low_risk
synth_00970,2026-02-18T06:00:00,appointment,0.0,95.1,0,6,4,0,non_financial_low_risk
synth_00971,2026-02-18T13:00:00,appointment,0.0,0.7,0,13,5,1,non_financial_but_imminent
synth_00972,2026-02-18T18:00:00,bill_payment,126.52,125.9,0,18,0,0,low_amount
synth_00973,2026-02-18T22:00:00,bill_payment,150.48,24.1,0,22,6,0,low_amount
synth_00974,2026-02-18T00:00:00,appointment,0.0,4.2,0,0,5,0,non_financial_low_risk
synth_00975,2026-02-18T09:00:00,reminder,0.0,6.8,0,9,1,0,non_financial_low_risk
synth_00976,2026-02-18T23:00:00,bill_payment,140.49,58.3,0,23,4,1,low_amount
synth_00977,2026-02-18T22:00:00,appointment,0.0,70.9,0,22,3,0,non_financial_low_risk
synth_00978,2026-02-18T22:00:00,reminder,0.0,47.3,0,22,5,1,non_financial_low_risk
synth_00979,2026-02-18T22:00:00,appointment,0.0,23.3,0,22,2,0,non_financial_low_risk
synth_00980,2026-02-19T06:00:00,bill_payment,720.89,45.5,0,6,6,0,low_amount
synth_00981,2026-02-19T01:00:00,appointment,0.0,19.6,0,1,4,0,non_financial_low_risk
synth_00982,2026-02-19T03:00:00,appointment,0.0,105.1,0,3,3,0,non_financial_low_risk
synth_00983,2026-02-19T05:00:00,appointment,0.0,21.8,0,5,5,0,non_financial_low_risk
synth_00984,2026-02-19T03:00:00,bill_payment,243.89,190.9,1,3,5,0,recurring_suppressed
synth_00985,2026-02-19T22:00:00,reminder,0.0,41.7,0,22,1,0,non_financial_low_risk
synth_00986,2026-02-19T08:00:00,paperwork,0.0,18.5,0,8,4,0,non_financial_low_risk
synth_00987,2026-02-19T03:00:00,bill_payment,42.17,32.0,0,3,3,0,low_amount
synth_00988,2026-02-19T09:00:00,appointment,0.0,36.5,0,9,3,0,non_financial_low_risk
synth_00989,2026-02-19T02:00:00,paperwork,0.0,139.5,0,2,1,0,non_financial_low_risk
synth_00990,2026-02-19T05:00:00,appointment,0.0,4.0,0,5,2,0,non_financial_low_risk
synth_00991,2026-02-19T06:00:00,bill_payment,72.79,7.7,1,6,4,0,recurring_suppressed
synth_00992,2026-02-19T13:00:00,bill_payment,90.39,128.8,0,13,3,0,low_amount
synth_00993,2026-02-19T10:00:00,bill_payment,156.92,41.5,0,10,3,0,low_amount
synth_00994,2026-02-19T14:00:00,appointment,0.0,88.5,0,14,3,0,non_financial_low_risk
synth_00995,2026-02-19T09:00:00,bill_payment,286.93,14.5,0,9,6,0,low_amount
synth_00996,2026-02-19T05:00:00,bill_payment,193.79,36.8,1,5,6,0,recurring_suppressed
synth_00997,2026-02-19T05:00:00,reminder,0.0,75.9,0,5,1,0,non_financial_low_risk
synth_00998,2026-02-19T14:00:00,reminder,0.0,41.0,0,14,2,0,non_financial_low_risk
synth_00999,2026-02-19T14:00:00,bill_payment,477.58,183.3,1,14,4,0,recurring_suppressed
synth_01000,2026-02-20T00:00:00,appointment,0.0,6.2,0,0,3,0,non_financial_low_risk
synth_01001,2026-02-20T10:00:00,paperwork,0.0,141.7,0,10,1,1,non_financial_low_risk
synth_01002,2026-02-20T10:00:00,paperwork,0.0,178.2,0,10,5,0,non_financial_low_risk
synth_01003,2026-02-20T18:00:00,appointment,0.0,16.4,0,18,5,0,non_financial_low_risk
synth_01004,2026-02-20T14:00:00,appointment,0.0,113.9,0,14,2,0,non_financial_low_risk
synth_01005,2026-02-20T04:00:00,paperwork,0.0,110.6,0,4,5,0,non_financial_low_risk
synth_01006,2026-02-20T01:00:00,bill_payment,46.22,28.3,1,1,4,0,recurring_suppressed
synth_01007,2026-02-20T08:00:00,appointment,0.0,12.1,0,8,1,1,non_financial_low_risk
synth_01008,2026-02-20T21:00:00,appointment,0.0,28.3,0,21,0,0,non_financial_low_risk
synth_01009,2026-02-20T21:00:00,bill_payment,141.83,34.4,1,21,2,0,recurring_suppressed
synth_01010,2026-02-20T12:00:00,paperwork,0.0,26.8,0,12,2,1,non_financial_low_risk
synth_01011,2026-02-20T14:00:00,bill_payment,77.23,39.5,1,14,5,0,recurring_suppressed
synth_01012,2026-02-20T23:00:00,paperwork,0.0,16.3,0,23,3,0,non_financial_low_risk
synth_01013,2026-02-20T16:00:00,bill_payment,716.74,7.4,0,16,2,0,low_amount
synth_01014,2026-02-20T02:00:00,reminder,0.0,67.7,0,2,0,0,non_financial_low_risk
synth_01015,2026-02-20T17:00:00,reminder,0.0,25.7,0,17,3,0,non_financial_low_risk
synth_01016,2026-02-20T05:00:00,paperwork,0.0,7.1,0,5,6,0,non_financial_low_risk
synth_01017,2026-02-20T09:00:00,appointment,0.0,2.1,0,9,6,0,non_financial_low_risk
synth_01018,2026-02-20T07:00:00,appointment,0.0,64.6,0,7,0,0,non_financial_low_risk
synth_01019,2026-02-20T21:00:00,bill_payment,51.98,48.6,1,21,2,0,recurring_suppressed
synth_01020,2026-02-21T07:00:00,appointment,0.0,55.9,0,7,0,0,non_financial_low_risk
synth_01021,2026-02-21T20:00:00,bill_payment,448.61,40.0,0,20,5,0,low_amount
synth_01022,2026-02-21T16:00:00,appointment,0.0,6.1,0,16,5,0,non_financial_low_risk
synth_01023,2026-02-21T01:00:00,paperwork,0.0,8.5,0,1,1,0,non_financial_low_risk
synth_01024,2026-02-21T05:00:00,reminder,0.0,7.0,0,5,0,0,non_financial_low_risk
synth_01025,2026-02-21T02:00:00,bill_payment,496.48,16.4,0,2,4,0,low_amount
synth_01026,2026-02-21T19:00:00,appointment,0.0,69.4,0,19,6,0,non_financial_low_risk
synth_01027,2026-02-21T22:00:00,bill_payment,15.84,77.2,1,22,5,0,recurring_suppressed
synth_01028,2026-02-21T04:00:00,appointment,0.0,20.8,0,4,0,0,non_financial_low_risk
synth_01029,2026-02-21T06:00:00,bill_payment,363.14,121.8,1,6,1,0,recurring_suppressed
synth_01030,2026-02-21T17:00:00,paperwork,0.0,76.1,0,17,4,0,non_financial_low_risk
synth_01031,2026-02-21T22:00:00,reminder,0.0,89.8,0,22,4,0,non_financial_low_risk
synth_01032,2026-02-21T02:00:00,paperwork,0.0,25.9,0,2,0,0,non_financial_low_risk
synth_01033,2026-02-21T09:00:00,reminder,0.0,31.3,0,9,5,0,non_financial_low_risk
synth_01034,2026-02-21T19:00:00,paperwork,0.0,105.8,0,19,4,0,non_financial_low_risk
synth_01035,2026-02-21T07:00:00,bill_payment,318.42,93.3,1,7,2,0,recurring_suppressed
synth_01036,2026-02-21T01:00:00,bill_payment,265.38,71.5,0,1,1,0,low_amount
synth_01037,2026-02-21T01:00:00,paperwork,0.0,34.6,0,1,3,0,non_financial_low_risk
synth_01038,2026-02-21T06:00:00,bill_payment,1349.14,121.3,1,6,1,0,recurring_suppressed
synth_01039,2026-02-21T23:00:00,bill_payment,54.62,20.8,0,23,4,0,low_amount
synth_01040,2026-02-22T18:00:00,appointment,0.0,5.0,0,18,6,1,non_financial_low_risk
synth_01041,2026-02-22T23:00:00,bill_payment,65.99,111.3,0,23,0,0,low_amount
synth_01042,2026-02-22T15:00:00,reminder,0.0,91.5,0,15,2,0,non_financial_low_risk
synth_01043,2026-02-22T13:00:00,bill_payment,214.18,86.4,0,13,1,0,low_amount
synth_01044,2026-02-22T15:00:00,bill_payment,304.72,30.1,0,15,6,0,low_amount
synth_01045,2026-02-22T14:00:00,bill_payment,234.34,32.7,0,14,4,0,low_amount
synth_01046,2026-02-22T07:00:00,appointment,0.0,88.3,0,7,4,0,non_financial_low_risk
synth_01047,2026-02-22T02:00:00,reminder,0.0,26.8,0,2,6,0,non_financial_low_risk
synth_01048,2026-02-22T00:00:00,reminder,0.0,22.0,0,0,5,0,non_financial_low_risk
synth_01049,2026-02-22T12:00:00,bill_payment,105.39,4.3,1,12,5,1,deadline_override
synth_01050,2026-02-22T13:00:00,bill_payment,69.98,224.3,1,13,5,0,recurring_suppressed
synth_01051,2026-02-22T18:00:00,paperwork,0.0,69.7,0,18,2,0,non_financial_low_risk
synth_01052,2026-02-22T11:00:00,paperwork,0.0,137.7,0,11,3,0,non_financial_low_risk
synth_01053,2026-02-22T16:00:00,reminder,0.0,210.4,0,16,2,0,non_financial_low_risk
synth_01054,2026-02-22T15:00:00,appointment,0.0,6.3,0,15,3,0,non_financial_low_risk
synth_01055,2026-02-22T23:00:00,reminder,0.0,1.4,0,23,0,1,non_financial_but_imminent
synth_01056,2026-02-22T05:00:00,appointment,0.0,1.3,0,5,3,1,non_financial_but_imminent
synth_01057,2026-02-22T16:00:00,bill_payment,55.26,68.5,0,16,6,0,low_amount
synth_01058,2026-02-22T15:00:00,appointment,0.0,16.7,0,15,3,0,non_financial_low_risk
synth_01059,2026-02-22T17:00:00,appointment,0.0,79.6,0,17,4,1,non_financial_low_risk
synth_01060,2026-02-23T03:00:00,paperwork,0.0,224.6,0,3,3,0,non_financial_low_risk
synth_01061,2026-02-23T01:00:00,reminder,0.0,28.1,0,1,0,0,non_financial_low_risk
synth_01062,2026-02-23T22:00:00,appointment,0.0,72.5,0,22,1,0,non_financial_low_risk
synth_01063,2026-02-23T21:00:00,bill_payment,328.4,5.6,0,21,4,1,deadline_override
synth_01064,2026-02-23T05:00:00,appointment,0.0,31.0,0,5,4,0,non_financial_low_risk
synth_01065,2026-02-23T09:00:00,bill_payment,195.61,54.2,0,9,2,0,low_amount
synth_01066,2026-02-23T11:00:00,appointment,0.0,6.6,0,11,2,0,non_financial_low_risk
synth_01067,2026-02-23T20:00:00,appointment,0.0,69.6,0,20,2,0,non_financial_low_risk
synth_01068,2026-02-23T07:00:00,bill_payment,719.55,2.8,1,7,5,1,deadline_override
synth_01069,2026-02-23T17:00:00,bill_payment,2223.44,5.8,1,17,2,0,high_amount
synth_01070,2026-02-23T16:00:00,appointment,0.0,26.4,0,16,3,0,non_financial_low_risk
synth_01071,2026-02-23T10:00:00,appointment,0.0,42.6,0,10,3,0,non_financial_low_risk
synth_01072,2026-02-23T15:00:00,bill_payment,33.66,56.4,1,15,4,0,recurring_suppressed
synth_01073,2026-02-23T09:00:00,appointment,0.0,8.7,0,9,2,0,non_financial_low_risk
synth_01074,2026-02-23T07:00:00,bill_payment,71.22,16.9,0,7,4,0,low_amount
synth_01075,2026-02-23T06:00:00,bill_payment,106.69,77.5,0,6,2,0,low_amount
synth_01076,2026-02-23T09:00:00,appointment,0.0,17.2,0,9,3,0,non_financial_low_risk
synth_01077,2026-02-23T17:00:00,bill_payment,119.59,34.8,0,17,1,0,low_amount
synth_01078,2026-02-23T05:00:00,appointment,0.0,34.9,0,5,4,0,non_financial_low_risk
synth_01079,2026-02-23T14:00:00,appointment,0.0,83.4,0,14,2,0,non_financial_low_risk
synth_01080,2026-02-24T13:00:00,appointment,0.0,45.7,0,13,4,0,non_financial_low_risk
synth_01081,2026-02-24T09:00:00,bill_payment,51.89,13.2,0,9,6,0,low_amount
synth_01082,2026-02-24T08:00:00,bill_payment,57.28,83.3,0,8,5,0,low_amount
synth_01083,2026-02-24T14:00:00,bill_payment,60.19,13.5,0,14,3,0,low_amount
synth_01084,2026-02-24T08:00:00,bill_payment,197.93,8.3,1,8,6,0,recurring_suppressed
synth_01085,2026-02-24T01:00:00,appointment,0.0,9.3,0,1,5,0,non_financial_low_risk
synth_01086,2026-02-24T11:00:00,bill_payment,628.55,110.8,0,11,5,0,low_amount
synth_01087,2026-02-24T08:00:00,bill_payment,189.1,143.5,0,8,3,0,low_amount
synth_01088,2026-02-24T07:00:00,bill_payment,68.37,23.7,0,7,3,0,low_amount
synth_01089,2026-02-24T01:00:00,bill_payment,70.55,25.2,0,1,3,0,low_amount
synth_01090,2026-02-24T17:00:00,appointment,0.0,5.8,0,17,3,0,non_financial_low_risk
synth_01091,2026-02-24T11:00:00,bill_payment,21.24,7.5,0,11,6,0,low_amount
synth_01092,2026-02-24T01:00:00,appointment,0.0,113.1,0,1,6,0,non_financial_low_risk
synth_01093,2026-02-24T21:00:00,paperwork,0.0,2.7,0,21,1,0,non_financial_low_risk
synth_01094,2026-02-24T17:00:00,bill_payment,356.32,112.1,0,17,6,0,low_amount
synth_01095,2026-02-24T14:00:00,bill_payment,295.71,94.2,1,14,5,0,recurring_suppressed
synth_01096,2026-02-24T01:00:00,paperwork,0.0,49.6,0,1,2,0,non_financial_low_risk
synth_01097,2026-02-24T15:00:00,paperwork,0.0,135.4,0,15,5,0,non_financial_low_risk
synth_01098,2026-02-24T03:00:00,paperwork,0.0,60.7,0,3,6,0,non_financial_low_risk
synth_01099,2026-02-24T10:00:00,bill_payment,36.13,62.7,0,10,3,0,low_amount
synth_01100,2026-02-25T05:00:00,paperwork,0.0,49.2,0,5,5,0,non_financial_low_risk
synth_01101,2026-02-25T06:00:00,appointment,0.0,0.1,0,6,5,1,non_financial_but_imminent
synth_01102,2026-02-25T07:00:00,appointment,0.0,5.6,0,7,4,0,non_financial_low_risk
synth_01103,2026-02-25T04:00:00,paperwork,0.0,50.3,0,4,6,0,non_financial_low_risk
synth_01104,2026-02-25T05:00:00,bill_payment,673.01,99.2,1,5,5,0,recurring_suppressed
synth_01105,2026-02-25T12:00:00,bill_payment,94.66,22.0,0,12,6,0,low_amount
synth_01106,2026-02-25T06:00:00,bill_payment,312.15,113.9,0,6,2,0,low_amount
synth_01107,2026-02-25T11:00:00,bill_payment,107.02,14.5,1,11,1,0,recurring_suppressed
synth_01108,2026-02-25T21:00:00,bill_payment,308.05,121.2,0,21,3,0,low_amount
synth_01109,2026-02-25T08:00:00,paperwork,0.0,10.1,0,8,2,0,non_financial_low_risk
synth_01110,2026-02-25T23:00:00,bill_payment,126.04,11.7,0,23,5,0,low_amount
synth_01111,2026-02-25T02:00:00,bill_payment,131.23,42.0,0,2,0,0,low_amount
synth_01112,2026-02-25T12:00:00,reminder,0.0,175.9,0,12,5,0,non_financial_low_risk
synth_01113,2026-02-25T01:00:00,bill_payment,103.61,3.6,0,1,2,1,deadline_override
synth_01114,2026-02-25T19:00:00,appointment,0.0,21.0,0,19,5,0,non_financial_low_risk
synth_01115,2026-02-25T01:00:00,appointment,0.0,66.2,0,1,0,0,non_financial_low_risk
synth_01116,2026-02-25T12:00:00,appointment,0.0,17.3,0,12,5,0,non_financial_low_risk
synth_01117,2026-02-25T18:00:00,reminder,0.0,39.4,0,18,1,0,non_financial_low_risk
synth_01118,2026-02-25T14:00:00,appointment,0.0,127.9,0,14,1,0,non_financial_low_risk
synth_01119,2026-02-25T08:00:00,paperwork,0.0,27.2,0,8,0,0,non_financial_low_risk
synth_01120,2026-02-26T08:00:00,reminder,0.0,33.2,0,8,5,0,non_financial_low_risk
synth_01121,2026-02-26T16:00:00,bill_payment,416.4,84.9,0,16,2,0,low_amount
synth_01122,2026-02-26T21:00:00,bill_payment,357.33,143.8,0,21,5,0,low_amount
synth_01123,2026-02-26T22:00:00,bill_payment,62.74,1.8,1,22,3,1,deadline_override
synth_01124,2026-02-26T01:00:00,reminder,0.0,125.8,0,1,3,0,non_financial_low_risk
synth_01125,2026-02-26T15:00:00,paperwork,0.0,31.9,0,15,0,0,non_financial_low_risk
synth_01126,2026-02-26T02:00:00,reminder,0.0,6.3,0,2,1,0,non_financial_low_risk
synth_01127,2026-02-26T18:00:00,bill_payment,41.51,15.3,0,18,1,0,low_amount
synth_01128,2026-02-26T18:00:00,reminder,0.0,35.8,0,18,1,0,non_financial_low_risk
synth_01129,2026-02-26T21:00:00,bill_payment,711.08,104.8,1,21,5,0,recurring_suppressed
synth_01130,2026-02-26T15:00:00,bill_payment,105.33,29.6,0,15,3,0,low_amount
synth_01131,2026-02-26T14:00:00,bill_payment,231.52,2.2,0,14,2,1,deadline_override
synth_01132,2026-02-26T18:00:00,reminder,0.0,113.9,0,18,1,0,non_financial_low_risk
synth_01133,2026-02-26T19:00:00,bill_payment,221.52,2.7,1,19,3,1,deadline_override
synth_01134,2026-02-26T06:00:00,bill_payment,17.45,24.4,1,6,1,0,recurring_suppressed
synth_01135,2026-02-26T09:00:00,bill_payment,58.53,77.5,0,9,5,0,low_amount
synth_01136,2026-02-26T12:00:00,bill_payment,44.48,10.7,0,12,3,0,low_amount
synth_01137,2026-02-26T13:00:00,appointment,0.0,4.5,0,13,6,0,non_financial_low_risk
synth_01138,2026-02-26T21:00:00,bill_payment,194.78,34.6,0,21,1,0,low_amount
synth_01139,2026-02-26T16:00:00,paperwork,0.0,128.1,0,16,5,0,non_financial_low_risk
synth_01140,2026-02-27T04:00:00,bill_payment,139.06,77.6,0,4,5,0,low_amount
synth_01141,2026-02-27T09:00:00,paperwork,0.0,35.5,0,9,4,1,non_financial_low_risk
synth_01142,2026-02-27T08:00:00,bill_payment,126.92,51.9,0,8,2,0,low_amount
synth_01143,2026-02-27T05:00:00,bill_payment,149.51,52.0,1,5,6,0,recurring_suppressed
synth_01144,2026-02-27T21:00:00,bill_payment,408.41,42.5,0,21,3,0,low_amount
synth_01145,2026-02-27T21:00:00,bill_payment,71.93,66.0,0,21,0,0,low_amount
synth_01146,2026-02-27T12:00:00,bill_payment,121.4,51.2,0,12,6,0,low_amount
synth_01147,2026-02-27T09:00:00,paperwork,0.0,62.1,0,9,4,0,non_financial_low_risk
synth_01148,2026-02-27T22:00:00,appointment,0.0,56.3,0,22,5,0,non_financial_low_risk
synth_01149,2026-02-27T20:00:00,bill_payment,31.14,50.4,0,20,6,0,low_amount
synth_01150,2026-02-27T05:00:00,bill_payment,73.69,30.8,1,5,1,0,recurring_suppressed
synth_01151,2026-02-27T09:00:00,bill_payment,144.2,28.7,1,9,4,0,recurring_suppressed
synth_01152,2026-02-27T13:00:00,bill_payment,104.65,90.3,0,13,6,0,low_amount
synth_01153,2026-02-27T09:00:00,appointment,0.0,63.0,0,9,0,0,non_financial_low_risk
synth_01154,2026-02-27T19:00:00,appointment,0.0,42.9,0,19,5,0,non_financial_low_risk
synth_01155,2026-02-27T01:00:00,reminder,0.0,12.7,0,1,4,1,non_financial_low_risk
synth_01156,2026-02-27T08:00:00,appointment,0.0,38.7,0,8,5,0,non_financial_low_risk
synth_01157,2026-02-27T20:00:00,appointment,0.0,32.8,0,20,2,0,non_financial_low_risk
synth_01158,2026-02-27T16:00:00,bill_payment,14.38,30.4,0,16,1,0,low_amount
synth_01159,2026-02-27T22:00:00,appointment,0.0,122.3,0,22,5,0,non_financial_low_risk
synth_01160,2026-02-28T12:00:00,reminder,0.0,61.6,0,12,3,0,non_financial_low_risk
synth_01161,2026-02-28T15:00:00,appointment,0.0,63.7,0,15,6,0,non_financial_low_risk
synth_01162,2026-02-28T05:00:00,bill_payment,24.87,4.3,0,5,1,1,deadline_override
synth_01163,2026-02-28T15:00:00,appointment,0.0,75.7,0,15,2,0,non_financial_low_risk
synth_01164,2026-02-28T11:00:00,appointment,0.0,336,0,11,2,0,non_financial_low_risk
